__sample_id__,__target__,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker
german_numer_000736,0,0<=X<200,24,existing paid,used car,11560,<100,1<=X<4,1,female div/dep/mar,,4,car,23,,rent,2,high qualif/self emp/mgmt,1,,yes
german_numer_000737,1,<0,18,existing paid,new car,4380,100<=X<500,1<=X<4,3,male single,,4,car,35,,own,1,unskilled resident,2,yes,yes
german_numer_000738,1,no checking,6,critical/other existing credit,new car,6761,<100,4<=X<7,1,male single,,3,no known property,45,,own,2,high qualif/self emp/mgmt,2,yes,yes
german_numer_000739,0,0<=X<200,30,no credits/all paid,business,4280,100<=X<500,1<=X<4,4,female div/dep/mar,,4,car,26,,rent,2,unskilled resident,1,,yes
german_numer_000740,1,<0,24,all paid,new car,2325,100<=X<500,4<=X<7,2,male single,,3,car,32,bank,own,1,skilled,1,,yes
german_numer_000741,1,0<=X<200,10,all paid,radio/tv,1048,<100,1<=X<4,4,male single,,4,real estate,23,stores,own,1,unskilled resident,1,,yes
german_numer_000742,1,no checking,21,existing paid,radio/tv,3160,no known savings,>=7,4,male single,,3,life insurance,41,,own,1,skilled,1,yes,yes
german_numer_000743,1,<0,24,all paid,furniture/equipment,2483,500<=X<1000,1<=X<4,4,male single,,4,real estate,22,stores,own,1,skilled,1,yes,yes
german_numer_000744,1,<0,39,critical/other existing credit,furniture/equipment,14179,no known savings,4<=X<7,4,male single,,4,life insurance,30,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000745,1,<0,13,critical/other existing credit,business,1797,<100,<1,3,male single,,1,life insurance,28,bank,own,2,unskilled resident,1,,yes
german_numer_000746,1,<0,15,existing paid,new car,2511,<100,unemployed,1,female div/dep/mar,,4,car,23,,rent,1,skilled,1,,yes
german_numer_000747,0,<0,12,existing paid,new car,1274,<100,<1,3,female div/dep/mar,,1,real estate,37,,own,1,unskilled resident,1,,yes
german_numer_000748,1,no checking,21,existing paid,used car,5248,no known savings,1<=X<4,1,male single,,3,car,26,,own,1,skilled,1,,yes
german_numer_000749,1,no checking,15,existing paid,used car,3029,<100,4<=X<7,2,male single,,2,car,33,,own,1,skilled,1,,yes
german_numer_000750,1,<0,6,existing paid,furniture/equipment,428,<100,>=7,2,female div/dep/mar,,1,life insurance,49,bank,own,1,skilled,1,yes,yes
german_numer_000751,0,<0,18,existing paid,new car,976,<100,<1,1,female div/dep/mar,,2,car,23,,own,1,unskilled resident,1,,yes
german_numer_000752,1,0<=X<200,12,existing paid,business,841,100<=X<500,4<=X<7,2,female div/dep/mar,,4,real estate,23,,rent,1,unskilled resident,1,,yes
german_numer_000753,1,no checking,30,critical/other existing credit,radio/tv,5771,<100,4<=X<7,4,female div/dep/mar,,2,car,25,,own,2,skilled,1,,yes
german_numer_000754,0,no checking,12,delayed previously,repairs,1555,>=1000,>=7,4,male single,,4,no known property,55,,for free,2,skilled,2,,yes
german_numer_000755,0,<0,24,existing paid,new car,1285,no known savings,4<=X<7,4,female div/dep/mar,,4,no known property,32,,rent,1,skilled,1,,yes
german_numer_000756,1,>=200,6,critical/other existing credit,new car,1299,<100,1<=X<4,1,male single,,1,real estate,74,,own,3,unemp/unskilled non res,2,,no
german_numer_000757,0,>=200,15,critical/other existing credit,radio/tv,1271,no known savings,1<=X<4,3,male single,,4,no known property,39,,for free,2,skilled,1,yes,yes
german_numer_000758,1,no checking,24,existing paid,new car,1393,<100,1<=X<4,2,male single,guarantor,2,real estate,31,,own,1,skilled,1,yes,yes
german_numer_000759,0,<0,12,critical/other existing credit,new car,691,<100,>=7,4,male single,,3,life insurance,35,,own,2,skilled,1,,yes
german_numer_000760,1,no checking,15,critical/other existing credit,new car,5045,no known savings,>=7,1,female div/dep/mar,,4,car,59,,own,1,skilled,1,yes,yes
german_numer_000761,0,<0,18,critical/other existing credit,furniture/equipment,2124,<100,1<=X<4,4,female div/dep/mar,,4,real estate,24,,rent,2,skilled,1,,yes
german_numer_000762,1,<0,12,existing paid,radio/tv,2214,<100,1<=X<4,4,male single,,3,life insurance,24,,own,1,unskilled resident,1,,yes
german_numer_000763,0,no checking,21,critical/other existing credit,new car,12680,no known savings,>=7,4,male single,,4,no known property,30,,for free,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000764,1,no checking,24,critical/other existing credit,new car,2463,100<=X<500,4<=X<7,4,male mar/wid,,3,life insurance,27,,own,2,skilled,1,yes,yes
german_numer_000765,1,0<=X<200,12,existing paid,radio/tv,1155,<100,>=7,3,male mar/wid,guarantor,3,real estate,40,bank,own,2,unskilled resident,1,,yes
german_numer_000766,0,<0,30,existing paid,furniture/equipment,3108,<100,<1,2,male div/sep,,4,life insurance,31,,own,1,unskilled resident,1,,yes
german_numer_000767,1,no checking,10,existing paid,used car,2901,no known savings,<1,1,female div/dep/mar,,4,real estate,31,,rent,1,skilled,1,,yes
german_numer_000768,1,0<=X<200,12,critical/other existing credit,furniture/equipment,3617,<100,>=7,1,male single,,4,car,28,,rent,3,skilled,1,yes,yes
german_numer_000769,1,no checking,12,critical/other existing credit,radio/tv,1655,<100,>=7,2,male single,,4,real estate,63,,own,2,unskilled resident,1,yes,yes
german_numer_000770,1,<0,24,existing paid,used car,2812,no known savings,>=7,2,female div/dep/mar,,4,real estate,26,,rent,1,skilled,1,,yes
german_numer_000771,0,<0,36,critical/other existing credit,education,8065,<100,1<=X<4,3,female div/dep/mar,,2,no known property,25,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000772,1,no checking,21,critical/other existing credit,used car,3275,<100,>=7,1,male single,,4,car,36,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000773,1,no checking,24,critical/other existing credit,radio/tv,2223,100<=X<500,>=7,4,male single,,4,life insurance,52,bank,own,2,skilled,1,,yes
german_numer_000774,1,>=200,12,critical/other existing credit,new car,1480,500<=X<1000,unemployed,2,male single,,4,no known property,66,bank,for free,3,unemp/unskilled non res,1,,yes
german_numer_000775,0,<0,24,existing paid,new car,1371,no known savings,1<=X<4,4,female div/dep/mar,,4,real estate,25,,rent,1,skilled,1,,yes
german_numer_000776,1,no checking,36,critical/other existing credit,new car,3535,<100,4<=X<7,4,male single,,4,car,37,,own,2,skilled,1,yes,yes
german_numer_000777,1,<0,18,existing paid,radio/tv,3509,<100,4<=X<7,4,female div/dep/mar,guarantor,1,real estate,25,,own,1,skilled,1,,yes
german_numer_000778,1,no checking,36,critical/other existing credit,used car,5711,>=1000,>=7,4,male single,,2,car,38,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000779,1,0<=X<200,18,existing paid,repairs,3872,<100,unemployed,2,female div/dep/mar,,4,car,67,,own,1,skilled,1,yes,yes
german_numer_000780,0,0<=X<200,39,critical/other existing credit,radio/tv,4933,<100,4<=X<7,2,male single,guarantor,2,real estate,25,,own,2,skilled,1,,yes
german_numer_000781,1,no checking,24,critical/other existing credit,new car,1940,>=1000,>=7,4,male single,,4,real estate,60,,own,1,skilled,1,yes,yes
german_numer_000782,1,0<=X<200,12,no credits/all paid,retraining,1410,<100,1<=X<4,2,male single,,2,real estate,31,,own,1,unskilled resident,1,yes,yes
german_numer_000783,0,0<=X<200,12,existing paid,new car,836,100<=X<500,<1,4,female div/dep/mar,,2,life insurance,23,bank,own,1,unskilled resident,1,,yes
german_numer_000784,1,0<=X<200,20,existing paid,used car,6468,no known savings,unemployed,1,male div/sep,,4,real estate,60,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000785,1,0<=X<200,18,existing paid,business,1941,>=1000,1<=X<4,4,male single,,2,life insurance,35,,own,1,unskilled resident,1,yes,yes
german_numer_000786,1,no checking,22,existing paid,radio/tv,2675,500<=X<1000,>=7,3,male single,,4,car,40,,own,1,skilled,1,,yes
german_numer_000787,1,no checking,48,critical/other existing credit,used car,2751,no known savings,>=7,4,male single,,3,car,38,,own,2,skilled,2,yes,yes
german_numer_000788,0,0<=X<200,48,delayed previously,education,6224,<100,>=7,4,male single,,4,no known property,50,,for free,1,skilled,1,,yes
german_numer_000789,0,<0,40,critical/other existing credit,education,5998,<100,1<=X<4,4,male single,,3,no known property,27,bank,own,1,skilled,1,yes,yes
german_numer_000790,0,0<=X<200,21,existing paid,business,1188,<100,>=7,2,female div/dep/mar,,4,life insurance,39,,own,1,skilled,2,,yes
german_numer_000791,1,no checking,24,existing paid,used car,6313,no known savings,>=7,3,male single,,4,car,41,,own,1,high qualif/self emp/mgmt,2,yes,yes
german_numer_000792,1,no checking,6,critical/other existing credit,furniture/equipment,1221,no known savings,1<=X<4,1,male mar/wid,,2,life insurance,27,,own,2,skilled,1,,yes
german_numer_000793,1,>=200,24,existing paid,furniture/equipment,2892,<100,>=7,3,male div/sep,,4,no known property,51,,for free,1,skilled,1,,yes
german_numer_000794,1,no checking,24,existing paid,furniture/equipment,3062,500<=X<1000,>=7,4,male single,,3,no known property,32,,rent,1,skilled,1,yes,yes
german_numer_000795,1,no checking,9,existing paid,furniture/equipment,2301,100<=X<500,<1,2,female div/dep/mar,,4,life insurance,22,,rent,1,skilled,1,,yes
german_numer_000796,0,<0,18,existing paid,used car,7511,no known savings,>=7,1,male single,,4,life insurance,51,,for free,1,skilled,2,yes,yes
german_numer_000797,1,no checking,12,critical/other existing credit,furniture/equipment,1258,<100,<1,2,female div/dep/mar,,4,life insurance,22,,rent,2,unskilled resident,1,,yes
german_numer_000798,1,no checking,24,delayed previously,new car,717,no known savings,>=7,4,male mar/wid,,4,car,54,,own,2,skilled,1,yes,yes
german_numer_000799,1,0<=X<200,9,existing paid,new car,1549,no known savings,<1,4,male single,,2,real estate,35,,own,1,unemp/unskilled non res,1,,yes
german_numer_000800,1,no checking,24,critical/other existing credit,education,1597,<100,>=7,4,male single,,4,no known property,54,,for free,2,skilled,2,,yes
german_numer_000801,1,0<=X<200,18,critical/other existing credit,radio/tv,1795,<100,>=7,3,female div/dep/mar,guarantor,4,real estate,48,bank,rent,2,unskilled resident,1,yes,yes
german_numer_000802,1,<0,20,critical/other existing credit,furniture/equipment,4272,<100,>=7,1,female div/dep/mar,,4,life insurance,24,,own,2,skilled,1,,yes
german_numer_000803,1,no checking,12,critical/other existing credit,radio/tv,976,no known savings,>=7,4,male single,,4,car,35,,own,2,skilled,1,,yes
german_numer_000804,1,0<=X<200,12,existing paid,new car,7472,no known savings,unemployed,1,female div/dep/mar,,2,real estate,24,,rent,1,unemp/unskilled non res,1,,yes
german_numer_000805,0,<0,36,existing paid,new car,9271,<100,4<=X<7,2,male single,,1,car,24,,own,1,skilled,1,yes,yes
german_numer_000806,1,0<=X<200,6,existing paid,radio/tv,590,<100,<1,3,male mar/wid,,3,real estate,26,,own,1,unskilled resident,1,,no
german_numer_000807,1,no checking,12,critical/other existing credit,radio/tv,930,no known savings,>=7,4,male single,,4,real estate,65,,own,4,skilled,1,,yes
german_numer_000808,1,0<=X<200,42,all paid,used car,9283,<100,unemployed,1,male single,,2,no known property,55,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000809,0,0<=X<200,15,no credits/all paid,new car,1778,<100,<1,2,female div/dep/mar,,1,real estate,26,,rent,2,unemp/unskilled non res,1,,yes
german_numer_000810,1,0<=X<200,8,existing paid,business,907,<100,<1,3,male mar/wid,,2,real estate,26,,own,1,skilled,1,yes,yes
german_numer_000811,1,0<=X<200,6,existing paid,radio/tv,484,<100,4<=X<7,3,male mar/wid,guarantor,3,real estate,28,bank,own,1,unskilled resident,1,,yes
german_numer_000812,0,<0,36,critical/other existing credit,used car,9629,<100,4<=X<7,4,male single,,4,car,24,,own,2,skilled,1,yes,yes
german_numer_000813,0,<0,48,existing paid,domestic appliance,3051,<100,1<=X<4,3,male single,,4,car,54,,own,1,skilled,1,,yes
german_numer_000814,0,<0,48,existing paid,new car,3931,<100,4<=X<7,4,male single,,4,no known property,46,,for free,1,skilled,2,,yes
german_numer_000815,1,0<=X<200,36,delayed previously,new car,7432,<100,1<=X<4,2,female div/dep/mar,,2,life insurance,54,,rent,1,skilled,1,,yes
german_numer_000816,1,no checking,6,existing paid,domestic appliance,1338,500<=X<1000,1<=X<4,1,male div/sep,,4,real estate,62,,own,1,skilled,1,,yes
german_numer_000817,1,no checking,6,critical/other existing credit,radio/tv,1554,<100,4<=X<7,1,female div/dep/mar,,2,car,24,,rent,2,skilled,1,yes,yes
german_numer_000818,1,<0,36,existing paid,other,15857,<100,unemployed,2,male div/sep,co applicant,3,car,43,,own,1,high qualif/self emp/mgmt,1,,yes
german_numer_000819,0,<0,18,existing paid,radio/tv,1345,<100,1<=X<4,4,male mar/wid,,3,real estate,26,bank,own,1,skilled,1,,yes
german_numer_000820,1,no checking,12,existing paid,new car,1101,<100,1<=X<4,3,male mar/wid,,2,real estate,27,,own,2,skilled,1,yes,yes
german_numer_000821,1,>=200,12,existing paid,radio/tv,3016,<100,1<=X<4,3,male mar/wid,,1,car,24,,own,1,skilled,1,,yes
german_numer_000822,0,<0,36,existing paid,furniture/equipment,2712,<100,>=7,2,male single,,2,life insurance,41,bank,own,1,skilled,2,,yes
german_numer_000823,1,<0,8,critical/other existing credit,new car,731,<100,>=7,4,male single,,4,real estate,47,,own,2,unskilled resident,1,,yes
german_numer_000824,1,no checking,18,critical/other existing credit,furniture/equipment,3780,<100,<1,3,male div/sep,,2,car,35,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000825,1,<0,21,critical/other existing credit,new car,1602,<100,>=7,4,male mar/wid,,3,car,30,,own,2,skilled,1,yes,yes
german_numer_000826,0,<0,18,critical/other existing credit,new car,3966,<100,>=7,1,female div/dep/mar,,4,real estate,33,bank,rent,3,skilled,1,yes,yes
german_numer_000827,0,no checking,18,no credits/all paid,business,4165,<100,1<=X<4,2,male single,,2,car,36,stores,own,2,skilled,2,,yes
german_numer_000828,0,<0,36,existing paid,used car,8335,no known savings,>=7,3,male single,,4,no known property,47,,for free,1,skilled,1,,yes
german_numer_000829,1,0<=X<200,48,delayed previously,business,6681,no known savings,1<=X<4,4,male single,,4,no known property,38,,for free,1,skilled,2,yes,yes
german_numer_000830,1,no checking,24,delayed previously,business,2375,500<=X<1000,1<=X<4,4,male single,,2,car,44,,own,2,skilled,2,yes,yes
german_numer_000831,0,<0,18,existing paid,new car,1216,<100,<1,4,female div/dep/mar,,3,car,23,,rent,1,skilled,1,yes,yes
german_numer_000832,0,<0,45,no credits/all paid,business,11816,<100,>=7,2,male single,,4,car,29,,rent,2,skilled,1,,yes
german_numer_000833,1,0<=X<200,24,existing paid,radio/tv,5084,no known savings,>=7,2,female div/dep/mar,,4,car,42,,own,1,skilled,1,yes,yes
german_numer_000834,0,>=200,15,existing paid,radio/tv,2327,<100,<1,2,female div/dep/mar,,3,real estate,25,,own,1,unskilled resident,1,,yes
german_numer_000835,0,<0,12,no credits/all paid,new car,1082,<100,1<=X<4,4,male single,,4,car,48,bank,own,2,skilled,1,,yes
german_numer_000836,1,no checking,12,existing paid,radio/tv,886,no known savings,1<=X<4,4,female div/dep/mar,,2,car,21,,own,1,skilled,1,,yes
german_numer_000837,1,no checking,4,existing paid,furniture/equipment,601,<100,<1,1,female div/dep/mar,,3,real estate,23,,rent,1,unskilled resident,2,,yes
german_numer_000838,1,<0,24,critical/other existing credit,used car,2957,<100,>=7,4,male single,,4,life insurance,63,,own,2,skilled,1,yes,yes
german_numer_000839,1,no checking,24,critical/other existing credit,radio/tv,2611,<100,>=7,4,male mar/wid,co applicant,3,real estate,46,,own,2,skilled,1,,yes
german_numer_000840,0,<0,36,existing paid,furniture/equipment,5179,<100,4<=X<7,4,male single,,2,life insurance,29,,own,1,skilled,1,,yes
german_numer_000841,1,no checking,21,delayed previously,used car,2993,<100,1<=X<4,3,male single,,2,real estate,28,stores,own,2,unskilled resident,1,,yes
german_numer_000842,0,no checking,18,existing paid,repairs,1943,<100,<1,4,female div/dep/mar,,4,real estate,23,,own,1,skilled,1,,yes
german_numer_000843,1,no checking,24,all paid,business,1559,<100,4<=X<7,4,male single,,4,car,50,bank,own,1,skilled,1,yes,yes
german_numer_000844,1,no checking,18,existing paid,furniture/equipment,3422,<100,>=7,4,male single,,4,life insurance,47,bank,own,3,skilled,2,yes,yes
german_numer_000845,1,0<=X<200,21,existing paid,furniture/equipment,3976,no known savings,4<=X<7,2,male single,,3,car,35,,own,1,skilled,1,yes,yes
german_numer_000846,0,no checking,18,existing paid,new car,6761,no known savings,1<=X<4,2,male single,,4,car,68,,rent,2,skilled,1,,yes
german_numer_000847,1,no checking,24,existing paid,new car,1249,<100,<1,4,male mar/wid,,2,real estate,28,,own,1,skilled,1,,yes
german_numer_000848,1,<0,9,existing paid,radio/tv,1364,<100,4<=X<7,3,male single,,4,real estate,59,,own,1,skilled,1,,yes
german_numer_000849,0,<0,12,existing paid,radio/tv,709,<100,>=7,4,male single,,4,real estate,57,stores,own,1,unskilled resident,1,,yes
german_numer_000850,0,<0,20,critical/other existing credit,new car,2235,<100,1<=X<4,4,male mar/wid,guarantor,2,life insurance,33,bank,rent,2,skilled,1,,no
german_numer_000851,1,no checking,24,critical/other existing credit,used car,4042,no known savings,4<=X<7,3,male single,,4,life insurance,43,,own,2,skilled,1,yes,yes
german_numer_000852,1,no checking,15,critical/other existing credit,radio/tv,1471,<100,1<=X<4,4,male single,,4,no known property,35,,for free,2,skilled,1,yes,yes
german_numer_000853,0,<0,18,all paid,new car,1442,<100,4<=X<7,4,male single,,4,no known property,32,,for free,2,unskilled resident,2,,yes
german_numer_000854,1,no checking,36,delayed previously,new car,10875,<100,>=7,2,male single,,2,car,45,,own,2,skilled,2,yes,yes
german_numer_000855,1,no checking,24,existing paid,new car,1474,100<=X<500,<1,4,male mar/wid,,3,real estate,33,,own,1,skilled,1,yes,yes
german_numer_000856,1,no checking,10,existing paid,retraining,894,no known savings,4<=X<7,4,female div/dep/mar,,3,life insurance,40,,own,1,skilled,1,yes,yes
german_numer_000857,1,no checking,15,critical/other existing credit,furniture/equipment,3343,<100,1<=X<4,4,male single,,2,no known property,28,,for free,1,skilled,1,yes,yes
german_numer_000858,0,<0,15,existing paid,new car,3959,<100,1<=X<4,3,female div/dep/mar,,2,life insurance,29,,own,1,skilled,1,yes,yes
german_numer_000859,1,no checking,9,existing paid,new car,3577,100<=X<500,1<=X<4,1,male single,guarantor,2,real estate,26,,rent,1,skilled,2,,no
german_numer_000860,1,no checking,24,critical/other existing credit,used car,5804,>=1000,1<=X<4,4,male single,,2,real estate,27,,own,2,skilled,1,,yes
german_numer_000861,0,no checking,18,delayed previously,business,2169,<100,1<=X<4,4,male mar/wid,,2,car,28,,own,1,skilled,1,yes,yes
german_numer_000862,0,<0,24,existing paid,radio/tv,2439,<100,<1,4,female div/dep/mar,,4,real estate,35,,own,1,skilled,1,yes,yes
german_numer_000863,1,no checking,27,critical/other existing credit,furniture/equipment,4526,>=1000,<1,4,male single,,2,real estate,32,stores,own,2,unskilled resident,2,yes,yes
german_numer_000864,0,no checking,10,existing paid,furniture/equipment,2210,<100,1<=X<4,2,male single,,2,real estate,25,bank,rent,1,unskilled resident,1,,yes
german_numer_000865,1,no checking,15,existing paid,furniture/equipment,2221,500<=X<1000,1<=X<4,2,female div/dep/mar,,4,car,20,,rent,1,skilled,1,,yes
german_numer_000866,1,<0,18,existing paid,radio/tv,2389,<100,<1,4,female div/dep/mar,,1,car,27,stores,own,1,skilled,1,,yes
german_numer_000867,1,no checking,12,critical/other existing credit,furniture/equipment,3331,<100,>=7,2,male single,,4,life insurance,42,stores,own,1,skilled,1,,yes
german_numer_000868,1,no checking,36,existing paid,business,7409,no known savings,>=7,3,male single,,2,life insurance,37,,own,2,skilled,1,,yes
german_numer_000869,1,<0,12,existing paid,furniture/equipment,652,<100,>=7,4,female div/dep/mar,,4,life insurance,24,,rent,1,skilled,1,,yes
german_numer_000870,1,no checking,36,delayed previously,furniture/equipment,7678,500<=X<1000,4<=X<7,2,female div/dep/mar,,4,car,40,,own,2,skilled,1,yes,yes
german_numer_000871,1,>=200,6,critical/other existing credit,new car,1343,<100,>=7,1,male single,,4,real estate,46,,own,2,skilled,2,,no
german_numer_000872,1,<0,24,critical/other existing credit,business,1382,100<=X<500,4<=X<7,4,male single,,1,real estate,26,,own,2,skilled,1,yes,yes
german_numer_000873,1,no checking,15,existing paid,domestic appliance,874,no known savings,<1,4,female div/dep/mar,,1,real estate,24,,own,1,skilled,1,,yes
german_numer_000874,1,<0,12,existing paid,furniture/equipment,3590,<100,1<=X<4,2,male single,co applicant,2,life insurance,29,,own,1,unskilled resident,2,,yes
german_numer_000875,1,0<=X<200,11,critical/other existing credit,new car,1322,>=1000,1<=X<4,4,female div/dep/mar,,4,car,40,,own,2,skilled,1,,yes
german_numer_000876,1,<0,18,all paid,radio/tv,1940,<100,<1,3,male single,co applicant,4,no known property,36,bank,for free,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000877,1,no checking,36,existing paid,radio/tv,3595,<100,>=7,4,male single,,2,car,28,,own,1,skilled,1,,yes
german_numer_000878,0,<0,9,existing paid,new car,1422,<100,<1,3,male single,,2,no known property,27,,for free,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000879,1,no checking,30,critical/other existing credit,radio/tv,6742,no known savings,4<=X<7,2,male single,,3,life insurance,36,,own,2,skilled,1,,yes
german_numer_000880,1,no checking,24,existing paid,used car,7814,<100,4<=X<7,3,male single,,3,car,38,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000881,1,no checking,24,existing paid,used car,9277,no known savings,1<=X<4,2,male div/sep,,4,no known property,48,,for free,1,skilled,1,yes,yes
german_numer_000882,1,0<=X<200,30,critical/other existing credit,new car,2181,no known savings,>=7,4,male single,,4,real estate,36,,own,2,skilled,1,,yes
german_numer_000883,1,no checking,18,critical/other existing credit,radio/tv,1098,<100,unemployed,4,female div/dep/mar,,4,car,65,,own,2,unemp/unskilled non res,1,,yes
german_numer_000884,0,0<=X<200,24,existing paid,furniture/equipment,4057,<100,4<=X<7,3,male div/sep,,3,car,43,,own,1,skilled,1,yes,yes
german_numer_000885,0,<0,12,existing paid,education,795,<100,<1,4,female div/dep/mar,,4,life insurance,53,,own,1,skilled,1,,yes
german_numer_000886,1,0<=X<200,24,critical/other existing credit,business,2825,no known savings,4<=X<7,4,male single,,3,no known property,34,,own,2,skilled,2,yes,yes
german_numer_000887,0,0<=X<200,48,existing paid,business,15672,<100,1<=X<4,2,male single,,2,car,23,,own,1,skilled,1,yes,yes
german_numer_000888,1,no checking,36,critical/other existing credit,new car,6614,<100,>=7,4,male single,,4,car,34,,own,2,high qualif/self emp/mgmt,1,yes,yes
german_numer_000889,1,no checking,28,all paid,used car,7824,no known savings,<1,3,male single,guarantor,4,real estate,40,bank,rent,2,skilled,2,yes,yes
german_numer_000890,1,<0,27,critical/other existing credit,business,2442,<100,>=7,4,male single,,4,car,43,stores,own,4,high qualif/self emp/mgmt,2,yes,yes
german_numer_000891,1,no checking,15,critical/other existing credit,radio/tv,1829,<100,>=7,4,male single,,4,car,46,,own,2,skilled,1,yes,yes
german_numer_000892,1,<0,12,critical/other existing credit,new car,2171,<100,1<=X<4,4,male single,,4,life insurance,38,bank,own,2,unskilled resident,1,,no
german_numer_000893,1,0<=X<200,36,critical/other existing credit,used car,5800,<100,1<=X<4,3,male single,,4,car,34,,own,2,skilled,1,yes,yes
german_numer_000894,1,no checking,18,critical/other existing credit,radio/tv,1169,no known savings,1<=X<4,4,male single,,3,life insurance,29,,own,2,skilled,1,yes,yes
german_numer_000895,1,no checking,36,delayed previously,used car,8947,no known savings,4<=X<7,3,male single,,2,car,31,stores,own,1,high qualif/self emp/mgmt,2,yes,yes
german_numer_000896,1,<0,21,existing paid,radio/tv,2606,<100,<1,4,female div/dep/mar,,4,life insurance,28,,rent,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000897,1,no checking,12,critical/other existing credit,furniture/equipment,1592,>=1000,4<=X<7,3,female div/dep/mar,,2,life insurance,35,,own,1,skilled,1,,no
german_numer_000898,1,no checking,15,existing paid,furniture/equipment,2186,no known savings,4<=X<7,1,female div/dep/mar,,4,real estate,33,bank,rent,1,unskilled resident,1,,yes
german_numer_000899,0,<0,18,existing paid,furniture/equipment,4153,<100,1<=X<4,2,male single,co applicant,3,car,42,,own,1,skilled,1,,yes
german_numer_000900,0,<0,16,critical/other existing credit,new car,2625,<100,>=7,2,male single,guarantor,4,life insurance,43,bank,rent,1,skilled,1,yes,yes
german_numer_000901,1,no checking,20,critical/other existing credit,new car,3485,no known savings,<1,2,male div/sep,,4,real estate,44,,own,2,skilled,1,yes,yes
german_numer_000902,1,no checking,36,critical/other existing credit,used car,10477,no known savings,>=7,2,male single,,4,no known property,42,,for free,2,skilled,1,,yes
german_numer_000903,1,no checking,15,existing paid,radio/tv,1386,no known savings,1<=X<4,4,male mar/wid,,2,real estate,40,,rent,1,skilled,1,yes,yes
german_numer_000904,1,no checking,24,existing paid,radio/tv,1278,<100,>=7,4,male single,,1,real estate,36,,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000905,1,<0,12,existing paid,radio/tv,1107,<100,1<=X<4,2,male single,,2,real estate,20,,rent,1,high qualif/self emp/mgmt,2,yes,yes
german_numer_000906,1,<0,21,existing paid,new car,3763,no known savings,4<=X<7,2,male single,co applicant,2,real estate,24,,own,1,unskilled resident,1,,no
german_numer_000907,1,0<=X<200,36,existing paid,education,3711,no known savings,1<=X<4,2,male mar/wid,,2,car,27,,own,1,skilled,1,,yes
german_numer_000908,1,no checking,15,delayed previously,used car,3594,<100,<1,1,female div/dep/mar,,2,life insurance,46,,own,2,unskilled resident,1,,yes
german_numer_000909,1,0<=X<200,9,existing paid,new car,3195,no known savings,1<=X<4,1,female div/dep/mar,,2,real estate,33,,own,1,unskilled resident,1,,yes
german_numer_000910,1,no checking,36,delayed previously,radio/tv,4454,<100,1<=X<4,4,female div/dep/mar,,4,real estate,34,,own,2,skilled,1,,yes
german_numer_000911,0,0<=X<200,24,critical/other existing credit,furniture/equipment,4736,<100,<1,2,female div/dep/mar,,4,car,25,bank,own,1,unskilled resident,1,,yes
german_numer_000912,1,0<=X<200,30,existing paid,radio/tv,2991,no known savings,>=7,2,female div/dep/mar,,4,car,25,,own,1,skilled,1,,yes
german_numer_000913,1,no checking,11,existing paid,business,2142,>=1000,>=7,1,male div/sep,,2,real estate,28,,own,1,skilled,1,yes,yes
german_numer_000914,0,<0,24,all paid,business,3161,<100,1<=X<4,4,male single,,2,life insurance,31,,rent,1,skilled,1,yes,yes
german_numer_000915,0,0<=X<200,48,no credits/all paid,other,18424,<100,1<=X<4,1,female div/dep/mar,,2,life insurance,32,bank,own,1,high qualif/self emp/mgmt,1,yes,no
german_numer_000916,1,no checking,10,existing paid,used car,2848,100<=X<500,1<=X<4,1,male single,co applicant,2,real estate,32,,own,1,skilled,2,,yes
german_numer_000917,0,<0,6,existing paid,new car,14896,<100,>=7,1,male single,,4,no known property,68,bank,own,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000918,0,<0,24,existing paid,furniture/equipment,2359,100<=X<500,unemployed,1,male div/sep,,1,life insurance,33,,own,1,skilled,1,,yes
german_numer_000919,0,<0,24,existing paid,furniture/equipment,3345,<100,>=7,4,male single,,2,life insurance,39,,rent,1,high qualif/self emp/mgmt,1,yes,yes
german_numer_000920,1,no checking,18,critical/other existing credit,furniture/equipment,1817,<100,1<=X<4,4,female div/dep/mar,,2,no known property,28,,own,2,skilled,1,,yes
german_numer_000921,1,no checking,48,delayed previously,radio/tv,12749,500<=X<1000,4<=X<7,4,male single,,1,car,37,,own,1,high qualif/self emp/mgmt,1,yes,yes
